x,y,parameter
341.0,428.0,1.699333730789E9
338.0,428.0,1.699333730795E9
334.0,428.0,1.6993337308040001E9
332.0,427.0,1.69933373081E9
329.0,427.0,1.699333730818E9
328.0,427.0,1.6993337308240001E9
327.0,427.0,1.6993337308370001E9
327.0,427.0,1.699333730848E9
326.0,427.0,1.699333730851E9
326.0,427.0,1.699333730859E9
325.0,427.0,1.699333730867E9
325.0,427.0,1.6993337308730001E9
324.0,427.0,1.69933373088E9
324.0,426.0,1.699333730886E9
323.0,426.0,1.699333730894E9
321.0,425.0,1.699333730901E9
318.0,425.0,1.699333730909E9
316.0,425.0,1.699333730915E9
313.0,425.0,1.699333730923E9
311.0,425.0,1.6993337309290001E9
308.0,424.0,1.699333730937E9
305.0,423.0,1.699333730943E9
303.0,423.0,1.699333730951E9
301.0,423.0,1.699333730959E9
300.0,423.0,1.699333730964E9
299.0,423.0,1.699333730971E9
298.0,422.0,1.699333730986E9
297.0,422.0,1.699333730993E9
296.0,421.0,1.699333731007E9
293.0,421.0,1.699333731014E9
291.0,421.0,1.69933373102E9
289.0,420.0,1.699333731028E9
289.0,420.0,1.699333731035E9
287.0,419.0,1.699333731042E9
285.0,419.0,1.699333731049E9
283.0,419.0,1.699333731058E9
281.0,418.0,1.699333731063E9
279.0,417.0,1.699333731069E9
279.0,417.0,1.699333731083E9
278.0,417.0,1.699333731091E9
277.0,416.0,1.699333731104E9
276.0,416.0,1.699333731111E9
274.0,415.0,1.699333731119E9
271.0,415.0,1.699333731128E9
268.0,414.0,1.699333731132E9
263.0,412.0,1.699333731139E9
259.0,411.0,1.6993337311460001E9
255.0,409.0,1.699333731152E9
253.0,409.0,1.699333731159E9
251.0,408.0,1.699333731167E9
249.0,407.0,1.699333731175E9
247.0,406.0,1.699333731181E9
246.0,405.0,1.6993337311890001E9
246.0,405.0,1.699333731195E9
245.0,405.0,1.6993337312020001E9
245.0,404.0,1.699333731209E9
243.0,403.0,1.699333731216E9
242.0,403.0,1.699333731224E9
241.0,402.0,1.699333731231E9
239.0,401.0,1.699333731239E9
238.0,401.0,1.6993337312450001E9
237.0,399.0,1.699333731251E9
234.0,399.0,1.6993337312580001E9
232.0,397.0,1.699333731264E9
231.0,397.0,1.6993337312710001E9
231.0,396.0,1.699333731278E9
229.0,395.0,1.699333731285E9
228.0,395.0,1.6993337312940001E9
227.0,394.0,1.699333731301E9
225.0,393.0,1.699333731308E9
225.0,392.0,1.699333731315E9
224.0,391.0,1.699333731322E9
223.0,391.0,1.699333731329E9
223.0,390.0,1.699333731336E9
222.0,389.0,1.699333731342E9
221.0,388.0,1.6993337313500001E9
219.0,387.0,1.699333731357E9
218.0,386.0,1.699333731364E9
215.0,385.0,1.699333731371E9
214.0,383.0,1.699333731378E9
213.0,382.0,1.699333731385E9
212.0,381.0,1.699333731392E9
211.0,379.0,1.699333731399E9
209.0,377.0,1.699333731407E9
209.0,376.0,1.699333731413E9
208.0,376.0,1.69933373142E9
207.0,375.0,1.699333731427E9
206.0,373.0,1.699333731434E9
205.0,372.0,1.699333731441E9
204.0,371.0,1.699333731448E9
203.0,370.0,1.699333731455E9
202.0,369.0,1.6993337314620001E9
201.0,366.0,1.699333731469E9
199.0,365.0,1.699333731477E9
197.0,363.0,1.699333731483E9
196.0,361.0,1.699333731491E9
195.0,359.0,1.6993337314980001E9
193.0,357.0,1.699333731504E9
193.0,355.0,1.699333731512E9
191.0,353.0,1.6993337315180001E9
189.0,351.0,1.699333731526E9
188.0,349.0,1.699333731533E9
187.0,348.0,1.69933373154E9
186.0,346.0,1.699333731547E9
185.0,343.0,1.699333731553E9
184.0,342.0,1.699333731561E9
183.0,340.0,1.699333731568E9
182.0,339.0,1.699333731575E9
181.0,337.0,1.699333731582E9
180.0,335.0,1.699333731589E9
179.0,335.0,1.6993337315970001E9
179.0,333.0,1.699333731603E9
179.0,332.0,1.6993337316100001E9
178.0,331.0,1.699333731617E9
177.0,329.0,1.699333731624E9
177.0,328.0,1.699333731631E9
176.0,327.0,1.699333731638E9
175.0,325.0,1.699333731645E9
174.0,323.0,1.699333731651E9
174.0,321.0,1.69933373166E9
173.0,319.0,1.6993337316660001E9
172.0,317.0,1.699333731673E9
171.0,315.0,1.69933373168E9
170.0,313.0,1.699333731687E9
170.0,313.0,1.699333731694E9
170.0,312.0,1.699333731708E9
169.0,311.0,1.6993337317150002E9
169.0,310.0,1.6993337317220001E9
169.0,309.0,1.699333731729E9
169.0,307.0,1.699333731736E9
168.0,306.0,1.699333731743E9
168.0,303.0,1.69933373175E9
167.0,300.0,1.6993337317580001E9
166.0,298.0,1.6993337317680001E9
166.0,295.0,1.6993337317710001E9
166.0,292.0,1.699333731778E9
165.0,289.0,1.699333731785E9
165.0,287.0,1.699333731792E9
165.0,285.0,1.6993337318E9
165.0,283.0,1.699333731807E9
165.0,282.0,1.699333731813E9
165.0,279.0,1.69933373182E9
165.0,279.0,1.699333731828E9
165.0,276.0,1.699333731834E9
165.0,275.0,1.699333731843E9
165.0,273.0,1.699333731856E9
165.0,271.0,1.6993337318630002E9
165.0,268.0,1.699333731871E9
165.0,266.0,1.699333731879E9
165.0,263.0,1.699333731884E9
165.0,260.0,1.699333731892E9
165.0,257.0,1.699333731898E9
166.0,253.0,1.699333731907E9
166.0,249.0,1.699333731913E9
166.0,248.0,1.69933373192E9
167.0,247.0,1.699333731928E9
167.0,245.0,1.699333731933E9
167.0,245.0,1.699333731948E9
167.0,243.0,1.699333731954E9
167.0,241.0,1.6993337319620001E9
167.0,239.0,1.699333731969E9
167.0,237.0,1.6993337319750001E9
168.0,235.0,1.699333731989E9
168.0,232.0,1.699333731997E9
169.0,226.0,1.699333732003E9
171.0,220.0,1.699333732011E9
173.0,216.0,1.699333732019E9
173.0,213.0,1.699333732025E9
173.0,212.0,1.699333732033E9
173.0,211.0,1.699333732047E9
173.0,211.0,1.699333732053E9
173.0,210.0,1.699333732068E9
174.0,209.0,1.699333732081E9
174.0,209.0,1.699333732088E9
176.0,206.0,1.699333732096E9
180.0,199.0,1.699333732102E9
183.0,191.0,1.699333732109E9
187.0,185.0,1.699333732118E9
191.0,175.0,1.6993337321230001E9
198.0,162.0,1.69933373213E9
204.0,151.0,1.699333732139E9
205.0,146.0,1.699333732144E9
206.0,145.0,1.699333732152E9
207.0,143.0,1.699333732158E9
207.0,143.0,1.699333732172E9
208.0,143.0,1.699333732207E9
209.0,142.0,1.699333732213E9
213.0,139.0,1.699333732221E9
215.0,137.0,1.699333732228E9
219.0,135.0,1.6993337322350001E9
222.0,131.0,1.699333732243E9
227.0,128.0,1.699333732249E9
232.0,123.0,1.699333732255E9
235.0,119.0,1.699333732262E9
237.0,117.0,1.699333732269E9
239.0,116.0,1.699333732277E9
241.0,115.0,1.699333732285E9
242.0,115.0,1.6993337322910001E9
243.0,113.0,1.699333732298E9
245.0,112.0,1.699333732305E9
247.0,111.0,1.699333732313E9
249.0,111.0,1.69933373232E9
251.0,109.0,1.699333732329E9
253.0,109.0,1.699333732334E9
257.0,107.0,1.699333732341E9
260.0,105.0,1.699333732349E9
263.0,105.0,1.699333732354E9
267.0,102.0,1.699333732362E9
270.0,100.0,1.699333732369E9
272.0,99.0,1.699333732378E9
275.0,98.0,1.6993337323830001E9
279.0,96.0,1.69933373239E9
281.0,95.0,1.699333732399E9
284.0,94.0,1.699333732404E9
285.0,93.0,1.69933373241E9
287.0,93.0,1.699333732418E9
289.0,92.0,1.699333732425E9
291.0,91.0,1.699333732432E9
293.0,90.0,1.699333732438E9
295.0,89.0,1.699333732447E9
297.0,89.0,1.699333732453E9
300.0,89.0,1.69933373246E9
303.0,88.0,1.699333732468E9
304.0,87.0,1.699333732474E9
306.0,87.0,1.699333732482E9
309.0,87.0,1.6993337324880002E9
311.0,86.0,1.699333732494E9
313.0,86.0,1.6993337325E9
314.0,85.0,1.699333732509E9
316.0,85.0,1.699333732515E9
319.0,85.0,1.699333732522E9
321.0,85.0,1.699333732529E9
323.0,85.0,1.699333732537E9
326.0,85.0,1.699333732543E9
328.0,85.0,1.69933373255E9
331.0,85.0,1.699333732557E9
334.0,85.0,1.699333732565E9
337.0,84.0,1.699333732572E9
340.0,84.0,1.699333732579E9
343.0,84.0,1.6993337325870001E9
346.0,84.0,1.699333732594E9
348.0,84.0,1.6993337326000001E9
351.0,84.0,1.699333732608E9
354.0,84.0,1.699333732614E9
356.0,84.0,1.6993337326200001E9
359.0,84.0,1.699333732628E9
361.0,84.0,1.699333732635E9
364.0,84.0,1.6993337326430001E9
367.0,84.0,1.699333732649E9
369.0,84.0,1.699333732659E9
371.0,84.0,1.699333732664E9
374.0,84.0,1.699333732672E9
377.0,85.0,1.6993337326790001E9
379.0,85.0,1.699333732685E9
381.0,85.0,1.6993337326920002E9
383.0,85.0,1.6993337326990001E9
386.0,85.0,1.699333732707E9
389.0,85.0,1.699333732713E9
391.0,86.0,1.699333732719E9
393.0,86.0,1.699333732729E9
396.0,87.0,1.699333732734E9
399.0,87.0,1.699333732741E9
401.0,89.0,1.699333732749E9
404.0,89.0,1.699333732755E9
407.0,90.0,1.699333732762E9
410.0,91.0,1.6993337327680001E9
413.0,92.0,1.699333732776E9
415.0,93.0,1.699333732782E9
419.0,94.0,1.699333732789E9
421.0,95.0,1.699333732799E9
423.0,95.0,1.699333732803E9
425.0,96.0,1.699333732811E9
427.0,97.0,1.699333732818E9
430.0,97.0,1.699333732826E9
432.0,99.0,1.699333732831E9
434.0,99.0,1.699333732838E9
437.0,100.0,1.6993337328470001E9
439.0,101.0,1.699333732852E9
441.0,103.0,1.6993337328600001E9
443.0,104.0,1.699333732868E9
445.0,105.0,1.6993337328730001E9
447.0,106.0,1.699333732881E9
448.0,107.0,1.69933373289E9
450.0,109.0,1.6993337328960001E9
453.0,111.0,1.699333732902E9
454.0,112.0,1.699333732909E9
456.0,113.0,1.6993337329160001E9
458.0,116.0,1.699333732923E9
460.0,117.0,1.69933373293E9
461.0,118.0,1.6993337329390001E9
463.0,119.0,1.699333732945E9
464.0,120.0,1.69933373295E9
465.0,121.0,1.69933373296E9
466.0,123.0,1.6993337329650002E9
467.0,123.0,1.6993337329720001E9
468.0,125.0,1.69933373298E9
470.0,126.0,1.699333732987E9
471.0,127.0,1.699333732993E9
472.0,129.0,1.699333733E9
474.0,130.0,1.69933373301E9
475.0,131.0,1.699333733015E9
476.0,133.0,1.6993337330210001E9
477.0,134.0,1.699333733028E9
479.0,135.0,1.699333733038E9
481.0,137.0,1.699333733042E9
481.0,138.0,1.69933373305E9
483.0,140.0,1.699333733058E9
484.0,141.0,1.6993337330640001E9
485.0,142.0,1.69933373307E9
486.0,143.0,1.699333733078E9
487.0,145.0,1.699333733084E9
488.0,145.0,1.699333733092E9
489.0,147.0,1.699333733099E9
489.0,147.0,1.699333733105E9
491.0,149.0,1.6993337331130002E9
491.0,150.0,1.699333733119E9
493.0,152.0,1.699333733129E9
495.0,155.0,1.699333733134E9
497.0,157.0,1.69933373314E9
498.0,158.0,1.699333733149E9
499.0,160.0,1.699333733154E9
500.0,161.0,1.699333733161E9
501.0,162.0,1.699333733168E9
501.0,163.0,1.6993337331790001E9
502.0,165.0,1.699333733183E9
503.0,167.0,1.69933373319E9
503.0,167.0,1.699333733197E9
504.0,167.0,1.699333733203E9
505.0,169.0,1.69933373321E9
505.0,170.0,1.699333733217E9
507.0,173.0,1.6993337332250001E9
507.0,175.0,1.699333733232E9
508.0,177.0,1.699333733239E9
509.0,177.0,1.6993337332480001E9
509.0,179.0,1.699333733253E9
509.0,179.0,1.699333733261E9
509.0,180.0,1.6993337332680001E9
510.0,181.0,1.699333733274E9
511.0,183.0,1.6993337332810001E9
511.0,183.0,1.699333733289E9
511.0,185.0,1.699333733295E9
512.0,188.0,1.699333733301E9
512.0,189.0,1.699333733309E9
513.0,190.0,1.6993337333170002E9
513.0,191.0,1.699333733323E9
513.0,193.0,1.69933373333E9
513.0,195.0,1.699333733338E9
514.0,197.0,1.699333733343E9
514.0,200.0,1.6993337333500001E9
514.0,201.0,1.699333733358E9
514.0,203.0,1.699333733371E9
514.0,203.0,1.699333733378E9
514.0,204.0,1.699333733384E9
514.0,205.0,1.699333733392E9
514.0,206.0,1.699333733399E9
515.0,208.0,1.699333733407E9
515.0,211.0,1.699333733413E9
515.0,212.0,1.6993337334190001E9
515.0,215.0,1.699333733427E9
515.0,217.0,1.699333733434E9
515.0,219.0,1.699333733441E9
515.0,225.0,1.699333733448E9
515.0,229.0,1.699333733457E9
515.0,232.0,1.699333733463E9
515.0,234.0,1.69933373347E9
515.0,236.0,1.699333733477E9
515.0,238.0,1.699333733483E9
514.0,241.0,1.699333733491E9
514.0,243.0,1.6993337334980001E9
514.0,245.0,1.699333733504E9
514.0,246.0,1.699333733512E9
514.0,247.0,1.699333733527E9
514.0,248.0,1.699333733533E9
514.0,251.0,1.69933373354E9
513.0,255.0,1.699333733549E9
513.0,259.0,1.699333733555E9
513.0,261.0,1.699333733562E9
513.0,263.0,1.699333733568E9
511.0,267.0,1.699333733576E9
511.0,273.0,1.699333733583E9
511.0,277.0,1.6993337335900002E9
511.0,279.0,1.699333733596E9
510.0,281.0,1.699333733603E9
510.0,283.0,1.699333733609E9
509.0,284.0,1.699333733617E9
509.0,287.0,1.699333733624E9
509.0,289.0,1.69933373363E9
509.0,291.0,1.699333733637E9
509.0,293.0,1.699333733644E9
508.0,294.0,1.699333733651E9
508.0,295.0,1.699333733659E9
507.0,295.0,1.6993337336660001E9
507.0,297.0,1.69933373368E9
506.0,301.0,1.699333733687E9
505.0,305.0,1.699333733693E9
505.0,307.0,1.699333733701E9
504.0,308.0,1.699333733708E9
504.0,310.0,1.699333733714E9
502.0,313.0,1.6993337337220001E9
501.0,317.0,1.699333733728E9
499.0,319.0,1.699333733736E9
498.0,321.0,1.699333733743E9
497.0,323.0,1.699333733749E9
497.0,323.0,1.699333733759E9
497.0,323.0,1.699333733765E9
497.0,324.0,1.699333733778E9
496.0,324.0,1.699333733793E9
495.0,325.0,1.699333733799E9
495.0,325.0,1.6993337338140001E9
494.0,326.0,1.699333733828E9
493.0,326.0,1.699333733835E9
491.0,328.0,1.699333733842E9
489.0,331.0,1.699333733849E9
485.0,335.0,1.699333733858E9
484.0,337.0,1.6993337338630002E9
483.0,339.0,1.6993337338700001E9
481.0,342.0,1.699333733879E9
478.0,345.0,1.699333733884E9
475.0,351.0,1.699333733892E9
472.0,357.0,1.699333733899E9
471.0,359.0,1.6993337339060001E9
471.0,361.0,1.699333733912E9
470.0,362.0,1.6993337339190001E9
469.0,363.0,1.6993337339290001E9
468.0,365.0,1.699333733933E9
467.0,367.0,1.699333733941E9
466.0,369.0,1.699333733948E9
465.0,370.0,1.699333733954E9
465.0,371.0,1.6993337339620001E9
464.0,371.0,1.699333733969E9
464.0,371.0,1.6993337339750001E9
463.0,371.0,1.699333733982E9
463.0,372.0,1.699333733989E9
463.0,373.0,1.699333734004E9
462.0,373.0,1.699333734011E9
461.0,373.0,1.6993337340180001E9
461.0,373.0,1.699333734032E9
460.0,373.0,1.699333734048E9
459.0,373.0,1.69933373406E9
456.0,375.0,1.6993337340670002E9
453.0,376.0,1.6993337340740001E9
449.0,379.0,1.699333734081E9
448.0,379.0,1.6993337340900002E9
447.0,380.0,1.699333734095E9
445.0,381.0,1.699333734101E9
443.0,383.0,1.6993337341100001E9
439.0,384.0,1.699333734117E9
437.0,385.0,1.699333734122E9
435.0,385.0,1.69933373413E9
434.0,386.0,1.699333734138E9
433.0,386.0,1.699333734151E9
433.0,386.0,1.699333734158E9
432.0,386.0,1.699333734165E9
431.0,386.0,1.6993337341790001E9
431.0,386.0,1.699333734193E9
429.0,387.0,1.6993337342E9
429.0,387.0,1.699333734209E9
426.0,387.0,1.6993337342150002E9
425.0,388.0,1.6993337342220001E9
423.0,389.0,1.699333734229E9
422.0,389.0,1.6993337342350001E9
420.0,389.0,1.699333734243E9
419.0,391.0,1.69933373425E9
417.0,391.0,1.6993337342580001E9
415.0,391.0,1.699333734264E9
415.0,391.0,1.69933373427E9
414.0,391.0,1.699333734279E9
413.0,391.0,1.699333734283E9
412.0,391.0,1.699333734299E9
410.0,391.0,1.699333734306E9
407.0,392.0,1.699333734313E9
404.0,393.0,1.69933373432E9
401.0,393.0,1.699333734329E9
398.0,393.0,1.699333734333E9
394.0,395.0,1.6993337343400002E9
389.0,396.0,1.699333734349E9
387.0,397.0,1.699333734354E9
385.0,397.0,1.699333734362E9
385.0,397.0,1.699333734369E9
383.0,397.0,1.699333734378E9
383.0,397.0,1.699333734389E9
382.0,397.0,1.699333734399E9
381.0,397.0,1.699333734411E9
381.0,397.0,1.699333734425E9
377.0,397.0,1.699333734432E9
375.0,397.0,1.6993337344390001E9
373.0,397.0,1.699333734447E9
370.0,397.0,1.6993337344520001E9
368.0,397.0,1.69933373446E9
366.0,397.0,1.699333734467E9
363.0,397.0,1.6993337344750001E9
363.0,397.0,1.699333734481E9
361.0,397.0,1.699333734487E9
360.0,397.0,1.699333734494E9
359.0,397.0,1.6993337345080001E9
357.0,397.0,1.699333734516E9
355.0,397.0,1.699333734523E9
353.0,397.0,1.69933373453E9
350.0,397.0,1.699333734539E9
347.0,397.0,1.6993337345440001E9
344.0,397.0,1.699333734551E9
342.0,397.0,1.699333734558E9
339.0,397.0,1.699333734565E9
336.0,397.0,1.699333734573E9
333.0,397.0,1.699333734579E9
331.0,397.0,1.699333734589E9
330.0,397.0,1.699333734593E9
329.0,397.0,1.6993337346000001E9
329.0,397.0,1.699333734617E9
328.0,397.0,1.699333734622E9
326.0,397.0,1.699333734628E9
324.0,396.0,1.699333734637E9
321.0,395.0,1.6993337346430001E9
319.0,394.0,1.699333734649E9
315.0,393.0,1.699333734659E9
313.0,393.0,1.699333734663E9
312.0,393.0,1.699333734671E9
310.0,392.0,1.6993337346790001E9
309.0,391.0,1.699333734685E9
306.0,391.0,1.699333734693E9
305.0,391.0,1.6993337346990001E9
305.0,390.0,1.699333734708E9
304.0,389.0,1.699333734713E9
303.0,389.0,1.699333734719E9
303.0,389.0,1.699333734728E9
302.0,389.0,1.699333734733E9
301.0,388.0,1.699333734741E9
300.0,387.0,1.6993337347480001E9
299.0,386.0,1.699333734754E9
297.0,385.0,1.699333734762E9
295.0,383.0,1.6993337347680001E9
293.0,381.0,1.699333734777E9
291.0,379.0,1.699333734783E9
289.0,378.0,1.69933373479E9
287.0,375.0,1.699333734799E9
287.0,375.0,1.6993337348040001E9
285.0,373.0,1.699333734811E9
284.0,371.0,1.699333734819E9
282.0,370.0,1.699333734825E9
281.0,369.0,1.699333734832E9
279.0,367.0,1.699333734839E9
278.0,365.0,1.699333734848E9
277.0,364.0,1.699333734853E9
275.0,363.0,1.6993337348600001E9
274.0,361.0,1.699333734868E9
273.0,360.0,1.699333734874E9
271.0,359.0,1.69933373488E9
270.0,357.0,1.699333734888E9
269.0,356.0,1.699333734895E9
268.0,355.0,1.699333734902E9
267.0,354.0,1.699333734908E9
266.0,353.0,1.699333734915E9
265.0,351.0,1.699333734922E9
263.0,349.0,1.69933373493E9
262.0,349.0,1.69933373494E9
261.0,347.0,1.699333734945E9
259.0,346.0,1.699333734951E9
258.0,345.0,1.699333734959E9
257.0,345.0,1.6993337349650002E9
257.0,344.0,1.6993337349750001E9
256.0,344.0,1.699333734983E9
255.0,343.0,1.699333734994E9
255.0,343.0,1.699333735002E9
255.0,342.0,1.6993337350080001E9
254.0,341.0,1.699333735014E9
253.0,341.0,1.699333735022E9
252.0,339.0,1.699333735029E9
251.0,339.0,1.699333735035E9
251.0,337.0,1.699333735043E9
249.0,336.0,1.69933373505E9
249.0,335.0,1.699333735058E9
248.0,335.0,1.6993337350640001E9
247.0,333.0,1.69933373507E9
246.0,333.0,1.699333735079E9
245.0,332.0,1.699333735085E9
245.0,331.0,1.699333735092E9
244.0,329.0,1.699333735098E9
243.0,328.0,1.699333735105E9
243.0,327.0,1.699333735111E9
241.0,325.0,1.699333735118E9
241.0,323.0,1.699333735126E9
240.0,321.0,1.699333735132E9
239.0,319.0,1.69933373514E9
239.0,318.0,1.699333735149E9
238.0,317.0,1.699333735162E9
238.0,317.0,1.6993337351690001E9
237.0,315.0,1.699333735175E9
236.0,313.0,1.699333735183E9
235.0,312.0,1.699333735191E9
235.0,311.0,1.699333735198E9
233.0,307.0,1.699333735204E9
231.0,303.0,1.699333735211E9
229.0,296.0,1.699333735217E9
226.0,289.0,1.6993337352250001E9
224.0,283.0,1.699333735231E9
222.0,277.0,1.699333735239E9
221.0,274.0,1.6993337352480001E9
220.0,271.0,1.699333735253E9
219.0,269.0,1.699333735265E9
219.0,267.0,1.6993337352680001E9
218.0,266.0,1.699333735274E9
218.0,265.0,1.699333735282E9
217.0,265.0,1.69933373529E9
217.0,264.0,1.699333735296E9
216.0,263.0,1.699333735309E9
215.0,262.0,1.69933373532E9
214.0,261.0,1.699333735323E9
213.0,257.0,1.69933373533E9
211.0,254.0,1.699333735339E9
210.0,252.0,1.699333735344E9
209.0,249.0,1.699333735351E9
207.0,247.0,1.699333735357E9
206.0,244.0,1.699333735365E9
206.0,243.0,1.699333735371E9
205.0,242.0,1.699333735378E9
205.0,242.0,1.6993337353930001E9
205.0,241.0,1.699333735409E9
205.0,240.0,1.699333735414E9
203.0,239.0,1.699333735421E9
202.0,234.0,1.699333735428E9
201.0,229.0,1.699333735436E9
201.0,222.0,1.699333735443E9
200.0,214.0,1.6993337354490001E9
200.0,206.0,1.699333735459E9
200.0,201.0,1.699333735463E9
200.0,197.0,1.69933373547E9
200.0,196.0,1.69933373548E9
200.0,195.0,1.699333735484E9
200.0,194.0,1.699333735492E9
199.0,194.0,1.699333735505E9
199.0,193.0,1.699333735513E9
199.0,193.0,1.699333735533E9
199.0,192.0,1.6993337355410001E9
199.0,191.0,1.69933373555E9
199.0,187.0,1.699333735555E9
199.0,183.0,1.699333735563E9
201.0,181.0,1.6993337355670002E9
201.0,179.0,1.699333735576E9
201.0,177.0,1.699333735583E9
201.0,174.0,1.6993337355900002E9
202.0,170.0,1.699333735598E9
203.0,167.0,1.699333735604E9
203.0,165.0,1.6993337356100001E9
203.0,164.0,1.699333735618E9
203.0,163.0,1.699333735631E9
203.0,163.0,1.699333735638E9
203.0,162.0,1.699333735653E9
204.0,161.0,1.699333735667E9
204.0,161.0,1.699333735682E9
205.0,161.0,1.6993337356890001E9
205.0,160.0,1.6993337357020001E9
206.0,159.0,1.6993337357220001E9
207.0,157.0,1.699333735731E9
209.0,154.0,1.6993337357380002E9
212.0,151.0,1.6993337357450001E9
213.0,149.0,1.699333735751E9
214.0,148.0,1.699333735759E9
215.0,146.0,1.699333735765E9
218.0,143.0,1.699333735772E9
221.0,140.0,1.699333735779E9
222.0,138.0,1.699333735788E9
223.0,135.0,1.699333735793E9
225.0,135.0,1.6993337358E9
225.0,134.0,1.699333735809E9
225.0,134.0,1.6993337358140001E9
225.0,133.0,1.699333735821E9
226.0,133.0,1.699333735829E9
227.0,133.0,1.699333735849E9
227.0,133.0,1.699333735864E9
228.0,133.0,1.69933373588E9
229.0,133.0,1.699333735884E9
231.0,132.0,1.699333735892E9
233.0,131.0,1.699333735899E9
233.0,130.0,1.699333735905E9
234.0,130.0,1.699333735912E9
235.0,129.0,1.6993337359190001E9
235.0,129.0,1.6993337359290001E9
237.0,129.0,1.699333735933E9
239.0,127.0,1.69933373594E9
241.0,126.0,1.699333735948E9
243.0,125.0,1.699333735957E9
244.0,124.0,1.6993337359620001E9
245.0,123.0,1.699333735968E9
247.0,121.0,1.699333735979E9
250.0,120.0,1.699333735983E9
252.0,118.0,1.69933373599E9
253.0,117.0,1.699333735999E9
255.0,116.0,1.699333736004E9
258.0,115.0,1.69933373601E9
260.0,114.0,1.69933373602E9
261.0,113.0,1.699333736026E9
262.0,112.0,1.699333736032E9
263.0,112.0,1.69933373604E9
265.0,110.0,1.699333736048E9
269.0,109.0,1.699333736053E9
272.0,107.0,1.699333736061E9
274.0,105.0,1.699333736068E9
277.0,104.0,1.6993337360740001E9
281.0,101.0,1.699333736081E9
283.0,101.0,1.699333736088E9
285.0,99.0,1.699333736095E9
289.0,97.0,1.699333736101E9
291.0,97.0,1.699333736109E9
294.0,95.0,1.699333736117E9
296.0,95.0,1.6993337361230001E9
298.0,94.0,1.69933373613E9
301.0,92.0,1.699333736139E9
303.0,91.0,1.699333736145E9
305.0,91.0,1.69933373615E9
307.0,90.0,1.699333736157E9
311.0,89.0,1.6993337361660001E9
313.0,89.0,1.699333736172E9
315.0,88.0,1.6993337361790001E9
319.0,87.0,1.699333736185E9
321.0,86.0,1.6993337361920002E9
323.0,85.0,1.6993337361990001E9
326.0,85.0,1.699333736209E9
329.0,84.0,1.699333736213E9
331.0,83.0,1.69933373622E9
335.0,83.0,1.699333736229E9
